dateTime,valid,binCount0,binCount1,binCount2,binCount3,binCount4,binCount5,binCount6,binCount7,binCount8,binCount9,binCount10,binCount11,binCount12,binCount13,binCount14,binCount15,bin1TimeToCross,bin3TimeToCross,bin5TimeToCross,bin7TimeToCross,sampleFlowRate,temperatureOrPressure,samplingPeriod,checkSum,pm1,pm2_5,pm10
2021-07-12 00:12:57.489433,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,3.70,10000,10.03,4,0.18,0.14,0.17
2021-07-12 00:13:07.533687,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,0,0.00,0.00,0.00
2021-07-12 00:13:17.578104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,1,0.02,0.02,0.02
2021-07-12 00:13:27.607035,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,3.70,10000,10.03,5,0.20,0.15,0.19
2021-07-12 00:13:37.651595,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,3.70,10000,10.03,4,0.18,0.14,0.17
2021-07-12 00:13:47.695839,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,3,0.06,0.06,0.06
2021-07-12 00:13:57.740086,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,2,0.04,0.04,0.04
2021-07-12 00:14:07.769091,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,3,0.06,0.06,0.06
2021-07-12 00:14:17.813266,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,3.70,10000,10.03,2,0.14,0.10,0.13
2021-07-12 00:14:27.857558,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,3.70,10000,10.03,6,0.32,0.23,0.31
2021-07-12 00:14:37.901854,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,1,0.02,0.02,0.02
2021-07-12 00:14:47.946261,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,6,0.61,0.21,0.56
2021-07-12 00:14:57.990607,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,3.70,10000,10.03,5,0.20,0.15,0.19
2021-07-12 00:15:08.019698,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,4,0.08,0.08,0.08
2021-07-12 00:15:18.064082,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,1,0.02,0.02,0.02
2021-07-12 00:15:28.108458,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,3.70,10000,10.03,5,0.20,0.15,0.19
2021-07-12 00:15:38.152860,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,1,0.02,0.02,0.02
2021-07-12 00:15:48.197161,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,4,0.08,0.08,0.08
2021-07-12 00:15:58.241656,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,3.70,10000,10.03,2,0.14,0.10,0.13
2021-07-12 00:16:08.270634,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,2,0.04,0.04,0.04
2021-07-12 00:16:18.314955,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,3,0.06,0.06,0.06
2021-07-12 00:16:28.359307,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,2,0.04,0.04,0.04
2021-07-12 00:16:38.403649,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,3.70,10000,10.03,3,0.16,0.12,0.15
2021-07-12 00:16:48.448011,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,1,0.02,0.02,0.02
2021-07-12 00:16:58.476977,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,3,0.55,0.15,0.50
2021-07-12 00:17:08.521464,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,3.70,10000,10.03,4,0.18,0.14,0.17
2021-07-12 00:17:18.565720,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,3,0.06,0.06,0.06
2021-07-12 00:17:28.610155,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,2,0.04,0.04,0.04
2021-07-12 00:17:38.654523,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,3.70,10000,10.03,2,0.14,0.10,0.13
2021-07-12 00:17:48.683693,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,3,0.06,0.06,0.06
2021-07-12 00:17:58.728211,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,3.70,10000,10.03,2,0.14,0.10,0.13
2021-07-12 00:18:08.772302,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,99,0,0,3.70,10000,10.03,5,1.95,0.20,1.64
2021-07-12 00:18:18.816463,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.70,10000,10.03,4,0.08,0.08,0.08
